SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,NPOPCHG2020,NPOPCHG2021,NPOPCHG2022,BIRTHS2020,BIRTHS2021,BIRTHS2022,DEATHS2020,DEATHS2021,DEATHS2022,NATURALCHG2020,NATURALCHG2021,NATURALCHG2022,INTERNATIONALMIG2020,INTERNATIONALMIG2021,INTERNATIONALMIG2022,DOMESTICMIG2020,DOMESTICMIG2021,DOMESTICMIG2022,NETMIG2020,NETMIG2021,NETMIG2022,RESIDUAL2020,RESIDUAL2021,RESIDUAL2022,GQESTIMATESBASE2020,GQESTIMATES2020,GQESTIMATES2021,GQESTIMATES2022,RBIRTH2021,RBIRTH2022,RDEATH2021,RDEATH2022,RNATURALCHG2021,RNATURALCHG2022,RINTERNATIONALMIG2021,RINTERNATIONALMIG2022,RDOMESTICMIG2021,RDOMESTICMIG2022,RNETMIG2021,RNETMIG2022
50,2,3,17,103,Illinois,Lee County,34144,34051,34166,33848,-93,115,-318,78,308,309,103,451,447,-25,-143,-138,0,3,12,-66,248,-188,-66,251,-176,-2,7,-4,2721,2721,2721,2721,9.030007183,9.086364572,13.22251052,13.14435263,-4.192503335,-4.057988061,0.087954615,0.352868527,7.270914875,-5.528273591,7.35886949,-5.175405064
50,2,3,17,105,Illinois,Livingston County,35816,35779,35741,35521,-37,-38,-220,98,397,398,102,498,491,-4,-101,-93,0,11,28,-34,27,-146,-34,38,-118,1,25,-9,1801,1801,1801,1801,11.10178971,11.17004855,13.9261745,13.78013528,-2.824384787,-2.610086722,0.307606264,0.785832562,0.755033557,-4.097555499,1.062639821,-3.311722938
50,2,3,17,107,Illinois,Logan County,27986,27899,27970,27591,-87,71,-379,52,236,235,87,403,398,-35,-167,-163,0,4,8,-51,229,-229,-51,233,-221,-1,5,5,3220,3220,3218,3220,8.448334497,8.459171001,14.42660509,14.32659599,-5.978270597,-5.867424992,0.14319211,0.287971779,8.197748304,-8.243192167,8.340940414,-7.955220388
50,2,3,17,109,Illinois,McDonough County,27237,27097,26848,26861,-140,-249,13,67,244,245,96,363,355,-29,-119,-110,0,12,38,-100,-151,102,-100,-139,140,-11,9,-17,2484,2482,2468,2487,9.046250811,9.123238191,13.45815182,13.21938595,-4.41190101,-4.096147759,0.444897581,1.415032862,-5.598294559,3.798246104,-5.153396978,5.213278966
50,2,3,17,111,Illinois,McHenry County,310227,309886,311592,311747,-341,1706,155,769,2947,2941,689,2492,2431,80,455,510,1,46,114,-420,987,-390,-419,1033,-276,-2,218,-79,1858,1857,1859,1859,9.483843354,9.436277852,8.019592005,7.799929092,1.464251349,1.636348761,0.148034202,0.365772076,3.176299081,-1.251325523,3.324333283,-0.885553447
50,2,3,17,113,Illinois,McLean County,170975,170954,171190,171141,-21,236,-49,416,1676,1677,308,1394,1375,108,282,302,12,207,547,-164,-376,-861,-152,-169,-314,23,123,-37,8605,8599,8586,8620,9.797044519,9.797535134,8.148615788,8.033160888,1.648428732,1.764374246,1.210016835,3.195737459,-2.197904976,-5.030219291,-0.987888141,-1.834481832
50,2,3,17,115,Illinois,Macon County,104003,103756,102649,101483,-247,-1107,-1166,301,1221,1216,317,1418,1399,-16,-197,-183,0,52,131,-224,-968,-1113,-224,-916,-982,-7,6,-1,3017,3015,3006,3021,11.83110874,11.91385966,13.73997723,13.70681716,-1.908868487,-1.792957498,0.503863763,1.283483236,-9.379617742,-10.90470872,-8.875753979,-9.621225482
50,2,3,17,117,Illinois,Macoupin County,44967,44845,44545,44245,-122,-300,-300,107,430,429,149,640,640,-42,-210,-211,0,2,13,-78,-113,-89,-78,-111,-76,-2,21,-13,875,875,874,876,9.620762949,9.663250366,14.31927509,14.41603784,-4.698512138,-4.752787476,0.044747735,0.292825769,-2.528247007,-2.004730262,-2.483499273,-1.711904494
50,2,3,17,119,Illinois,Madison County,265858,265610,264898,263864,-248,-712,-1034,662,2554,2555,797,3291,3233,-135,-737,-678,1,42,86,-165,-205,-329,-164,-163,-243,51,188,-113,6706,6698,6689,6710,9.628507016,9.664083274,12.40697596,12.22856408,-2.778468939,-2.564480806,0.1583388,0.325288126,-0.772844142,-1.244416202,-0.614505342,-0.919128077
50,2,3,17,121,Illinois,Marion County,37727,37639,37378,36914,-88,-261,-464,111,466,465,131,631,629,-20,-165,-164,0,2,4,-66,-120,-294,-66,-118,-290,-2,22,-10,848,848,849,848,12.42385059,12.51817154,16.82285349,16.93318258,-4.399002893,-4.415011038,0.053321247,0.107683196,-3.199274831,-7.914714909,-3.145953584,-7.807031713
50,2,3,17,123,Illinois,Marshall County,11744,11706,11686,11678,-38,-20,-8,29,106,106,34,170,177,-5,-64,-71,0,0,1,-30,38,67,-30,38,68,-3,6,-5,232,232,232,232,9.062927497,9.073788735,14.53488372,15.15151515,-5.471956224,-6.077726417,0,0.085601781,3.248974008,5.735319295,3.248974008,5.820921075
50,2,3,17,125,Illinois,Mason County,13091,13057,12859,12748,-34,-198,-111,42,128,128,39,241,238,3,-113,-110,0,1,2,-35,-88,3,-35,-87,5,-2,2,-6,180,180,180,180,9.878067603,9.997266373,18.59854916,18.58866716,-8.720481556,-8.591400789,0.077172403,0.156207287,-6.791171477,0.234310931,-6.713999074,0.390518218
50,2,3,17,127,Illinois,Massac County,14176,14138,13966,13896,-38,-172,-70,32,139,139,49,233,230,-17,-94,-91,0,0,-3,-20,-84,31,-20,-84,28,-1,6,-7,260,260,260,260,9.891830344,9.97774747,16.58126957,16.50994186,-6.689439226,-6.532194387,0,-0.215347068,-5.977796755,2.225253033,-5.977796755,2.009905965
50,2,3,17,129,Illinois,Menard County,12296,12271,12184,12121,-25,-87,-63,28,112,112,35,126,129,-7,-14,-17,0,2,3,-16,-78,-44,-16,-76,-41,-2,3,-5,95,95,95,95,9.159681047,9.216210656,10.30464118,10.61509977,-1.144960131,-1.398889117,0.163565733,0.246862785,-6.379063586,-3.620654186,-6.215497853,-3.373791401
50,2,3,17,131,Illinois,Mercer County,15694,15627,15568,15504,-67,-59,-64,27,127,125,40,222,224,-13,-95,-99,0,0,2,-50,26,41,-50,26,43,-4,10,-8,133,133,133,133,8.142330502,8.045829042,14.23305017,14.41812564,-6.090719667,-6.372296601,0,0.128733265,1.666933804,2.639031926,1.666933804,2.767765191
50,2,3,17,133,Illinois,Monroe County,34953,34952,34993,35033,-1,41,40,85,286,285,87,365,376,-2,-79,-91,0,3,6,-1,92,147,-1,95,153,2,25,-22,280,280,279,280,8.177854028,8.139833776,10.43677175,10.73886842,-2.258917721,-2.599034644,0.085781686,0.171364922,2.630638359,4.198440579,2.716420044,4.369805501
50,2,3,17,135,Illinois,Montgomery County,28287,28203,28154,28020,-84,-49,-134,60,264,266,89,414,413,-29,-150,-147,0,1,6,-53,90,21,-53,91,27,-2,10,-14,2352,2352,2352,2351,9.368845041,9.470573575,14.69205245,14.7043116,-5.32320741,-5.233738028,0.035488049,0.21362196,3.193924446,0.747676861,3.229412495,0.961298822
50,2,3,17,137,Illinois,Morgan County,32917,32838,32599,32209,-79,-239,-390,78,299,297,104,475,481,-26,-176,-184,0,4,15,-54,-89,-219,-54,-85,-204,1,22,-2,2467,2467,2460,2467,9.138560753,9.165535119,14.51778046,14.84384644,-5.379219708,-5.67831132,0.122254993,0.462905814,-2.720173602,-6.758424886,-2.597918609,-6.295519072
50,2,3,17,139,Illinois,Moultrie County,14523,14476,14509,14323,-47,33,-186,29,172,173,49,214,217,-20,-42,-44,0,1,0,-27,67,-145,-27,68,-145,0,7,3,401,401,401,401,11.86820769,12.00055494,14.76625841,15.0527192,-2.898050716,-3.052164262,0.069001208,0,4.623080904,-10.05826859,4.692082111,-10.05826859
50,2,3,17,141,Illinois,Ogle County,51788,51694,51474,51351,-94,-220,-123,117,488,490,128,601,595,-11,-113,-105,0,15,34,-81,-146,-30,-81,-131,4,-2,24,-22,495,493,495,495,9.460297767,9.530756139,11.6508995,11.57306103,-2.190601737,-2.042304887,0.290787841,0.661317773,-2.830334988,-0.583515682,-2.539547146,0.077802091
50,2,3,17,143,Illinois,Peoria County,181833,181322,179764,178383,-511,-1558,-1381,543,2199,2200,495,2042,2023,48,157,177,1,202,502,-539,-1919,-2068,-538,-1717,-1566,-21,2,8,4719,4715,4715,4724,12.1799239,12.28545821,11.31032496,11.29703725,0.869598932,0.988420956,1.118847034,2.803318191,-10.62904682,-11.54833071,-9.510199786,-8.745012523
50,2,3,17,145,Illinois,Perry County,20940,20882,21033,20588,-58,151,-445,47,187,187,58,257,255,-11,-70,-68,0,4,7,-44,217,-400,-44,221,-393,-3,0,16,2261,2261,2261,2257,8.922819993,8.98584849,12.26291304,12.25342976,-3.340093045,-3.267581269,0.19086246,0.33636866,10.35428844,-19.22106629,10.5451509,-18.88469763
50,2,3,17,147,Illinois,Piatt County,16672,16674,16781,16723,2,107,-58,41,162,161,37,185,187,4,-23,-26,0,0,1,-4,122,-29,-4,122,-28,2,8,-4,199,199,199,199,9.684651024,9.610792741,11.05963234,11.16284623,-1.374981318,-1.552053486,0,0.059694365,7.293379166,-1.731136581,7.293379166,-1.671442216
50,2,3,17,149,Illinois,Pike County,14737,14641,14609,14484,-96,-32,-125,42,165,165,57,252,247,-15,-87,-82,0,4,9,-74,45,-47,-74,49,-38,-7,6,-5,326,326,326,326,11.28205128,11.34293473,17.23076923,16.98002956,-5.948717949,-5.637094834,0.273504274,0.618705531,3.076923077,-3.231017771,3.35042735,-2.61231224
50,2,3,17,151,Illinois,Pope County,3768,3758,3770,3770,-10,12,0,6,27,26,11,52,57,-5,-25,-31,0,-1,-1,-6,38,33,-6,37,32,1,0,-1,74,74,74,74,7.173219979,6.896551724,13.81509033,15.1193634,-6.641870351,-8.222811671,-0.265674814,-0.265251989,10.09564293,8.75331565,9.829968119,8.488063661
50,2,3,17,153,Illinois,Pulaski County,5191,5160,5073,4991,-31,-87,-82,14,54,54,25,77,79,-11,-23,-25,0,0,-1,-18,-63,-56,-18,-63,-57,-2,-1,0,157,157,157,157,10.55408971,10.73131956,15.04935014,15.69952305,-4.495260432,-4.968203498,0,-0.19872814,-12.31310466,-11.12877583,-12.31310466,-11.32750397
50,2,3,17,155,Illinois,Putnam County,5638,5631,5596,5572,-7,-35,-24,7,55,56,14,59,64,-7,-4,-8,0,0,0,0,-32,-13,0,-32,-13,0,1,-3,1,1,1,1,9.797808854,10.0286533,10.51037677,11.46131805,-0.712567917,-1.432664756,0,0,-5.700543333,-2.328080229,-5.700543333,-2.328080229
50,2,3,17,157,Illinois,Randolph County,30165,30086,30219,30068,-79,133,-151,87,292,292,111,424,415,-24,-132,-123,1,21,55,-55,236,-74,-54,257,-19,-1,8,-9,2901,2901,2901,2901,9.684105796,9.686997197,14.06185225,13.76747889,-4.377746456,-4.080481696,0.696459663,1.824605636,7.826880027,-2.454923947,8.52333969,-0.630318311
50,2,3,17,159,Illinois,Richland County,15800,15778,15685,15435,-22,-93,-250,32,124,124,64,261,265,-32,-137,-141,0,1,2,7,33,-108,7,34,-106,3,10,-3,314,314,314,314,7.882274418,7.969151671,16.59091631,17.03084833,-8.708641897,-9.061696658,0.063566729,0.128534704,2.097702063,-6.940874036,2.161268792,-6.812339332
50,2,3,17,161,Illinois,Rock Island County,144678,144359,142992,141527,-319,-1367,-1465,386,1565,1564,439,1906,1872,-53,-341,-308,1,136,338,-264,-1188,-1502,-263,-1052,-1164,-3,26,7,4391,4391,4384,4395,10.89260173,10.99399337,13.26600569,13.15905089,-2.373403955,-2.165057518,0.946577531,2.375939744,-8.268633135,-10.5581701,-7.322055604,-8.182230361
50,2,3,17,163,Illinois,St. Clair County,257403,256823,255022,252671,-580,-1801,-2351,708,2848,2849,866,3053,3023,-158,-205,-174,-6,57,134,-429,-1724,-2303,-435,-1667,-2169,13,71,-8,4614,4612,4567,4568,11.12836894,11.22331803,11.92939269,11.90877164,-0.801023747,-0.685453611,0.222723676,0.527878068,-6.736414344,-9.072411871,-6.513690668,-8.544533803
50,2,3,17,165,Illinois,Saline County,23772,23688,23348,23087,-84,-340,-261,58,237,236,74,395,396,-16,-158,-160,0,0,-1,-62,-186,-92,-62,-186,-93,-6,4,-8,629,629,629,629,10.07738753,10.16474642,16.79564589,17.05609993,-6.718258355,-6.891353505,0,-0.043070959,-7.908835785,-3.962528265,-7.908835785,-4.005599225
50,2,3,17,167,Illinois,Sangamon County,196338,196122,195422,194534,-216,-700,-888,531,2129,2122,553,2154,2133,-22,-25,-11,1,106,285,-208,-872,-1141,-207,-766,-856,13,91,-21,3686,3685,3674,3687,10.87489529,10.88327914,11.00259486,10.93969576,-0.127699569,-0.056416621,0.541446172,1.461703372,-4.454160963,-5.85194227,-3.912714791,-4.390238899
50,2,3,17,169,Illinois,Schuyler County,6902,6871,6822,6746,-31,-49,-76,16,55,56,26,99,96,-10,-44,-40,0,3,8,-20,-8,-43,-20,-5,-35,-1,0,-1,596,596,596,596,8.033301687,8.254716981,14.45994304,14.1509434,-6.42664135,-5.896226415,0.438180092,1.179245283,-1.168480245,-6.338443396,-0.730300153,-5.159198113
50,2,3,17,171,Illinois,Scott County,4947,4941,4855,4790,-6,-86,-65,10,46,46,14,67,69,-4,-21,-23,0,0,0,-1,-65,-40,-1,-65,-40,-1,0,-2,38,38,38,38,9.391588403,9.538621047,13.67905268,14.30793157,-4.287464271,-4.769310524,0,0,-13.27072274,-8.294453084,-13.27072274,-8.294453084
50,2,3,17,173,Illinois,Shelby County,20995,20924,20861,20761,-71,-63,-100,50,189,190,56,272,272,-6,-83,-82,0,3,4,-61,7,-13,-61,10,-9,-4,10,-9,174,174,174,174,9.046308484,9.129787132,13.01902597,13.07001105,-3.972717482,-3.94022392,0.143592198,0.192206045,0.335048462,-0.624669646,0.478640661,-0.432463601
50,2,3,17,175,Illinois,Stark County,5405,5391,5296,5345,-14,-95,49,12,58,59,18,82,83,-6,-24,-24,0,1,2,-7,-72,72,-7,-71,74,-1,0,-1,96,96,96,96,10.85430897,11.08918335,15.34574717,15.60003759,-4.491438196,-4.510854243,0.187143258,0.37590452,-13.47431459,13.53256273,-13.28717133,13.90846725
50,2,3,17,177,Illinois,Stephenson County,44623,44493,44071,43627,-130,-422,-444,106,459,457,136,673,662,-30,-214,-205,0,4,9,-95,-226,-243,-95,-222,-234,-5,14,-5,714,714,715,715,10.36538548,10.42213049,15.19804887,15.09726562,-4.832663385,-4.675135123,0.090330157,0.205249835,-5.103653855,-5.541745536,-5.013323698,-5.336495701
50,2,3,17,179,Illinois,Tazewell County,131334,131073,130563,129911,-261,-510,-652,296,1245,1243,370,1631,1599,-74,-386,-356,0,26,63,-190,-222,-301,-190,-196,-238,3,72,-58,2459,2458,2460,2459,9.51703894,9.544138762,12.46770322,12.27761696,-2.950664282,-2.733478197,0.198749408,0.483733501,-1.697014172,-2.311171173,-1.498264765,-1.827437671
50,2,3,17,181,Illinois,Union County,17243,17182,16937,16767,-61,-245,-170,44,169,169,67,280,286,-23,-111,-117,0,2,5,-36,-137,-54,-36,-135,-49,-2,1,-4,947,940,945,940,9.906503708,10.02848327,16.41314224,16.97127937,-6.50663853,-6.942796107,0.11723673,0.296700688,-8.030716023,-3.204367434,-7.913479293,-2.907666746
50,2,3,17,183,Illinois,Vermilion County,74199,74001,73263,72337,-198,-738,-926,214,854,853,235,1078,1084,-21,-224,-231,0,13,29,-170,-548,-718,-170,-535,-689,-7,21,-6,2686,2686,2686,2686,11.59821817,11.71703297,14.64037375,14.89010989,-3.042155585,-3.173076923,0.176553672,0.398351648,-7.442416341,-9.862637363,-7.265862668,-9.464285714
50,2,3,17,185,Illinois,Wabash County,11361,11315,11210,11087,-46,-105,-123,21,108,109,24,158,159,-3,-50,-50,0,3,6,-39,-60,-79,-39,-57,-73,-4,2,0,335,334,330,332,9.589345172,9.777100058,14.02885683,14.26200834,-4.439511654,-4.484908284,0.266370699,0.538188994,-5.327413984,-7.086155088,-5.061043285,-6.547966094
50,2,3,17,187,Illinois,Warren County,16840,16828,16595,16354,-12,-233,-241,81,213,214,60,252,254,21,-39,-40,0,9,21,-32,-202,-228,-32,-193,-207,-1,-1,6,873,872,867,876,12.74571403,12.98977207,15.07943632,15.41776685,-2.333722287,-2.42799478,0.538551297,1.274697259,-12.08748467,-13.83957024,-11.54893337,-12.56487299
50,2,3,17,189,Illinois,Washington County,13767,13731,13651,13643,-36,-80,-8,39,131,131,39,178,179,0,-47,-48,0,1,-1,-35,-40,49,-35,-39,48,-1,6,-8,219,219,219,219,9.56832956,9.599179307,13.00124169,13.11643585,-3.432912132,-3.51725654,0.073040684,-0.073276178,-2.921627346,3.590532718,-2.848586663,3.51725654
50,2,3,17,191,Illinois,Wayne County,16173,16125,15967,15872,-48,-158,-95,31,180,179,45,247,244,-14,-67,-65,0,10,31,-33,-105,-52,-33,-95,-21,-1,4,-9,132,132,132,132,11.21774897,11.24407174,15.39324442,15.32711455,-4.175495451,-4.083042809,0.623208276,1.94729734,-6.5436869,-3.266434247,-5.920478624,-1.319136908
50,2,3,17,193,Illinois,White County,13872,13807,13768,13614,-65,-39,-154,23,113,114,58,252,252,-35,-139,-138,0,3,9,-29,95,-19,-29,98,-10,-1,2,-6,585,585,585,585,8.195829556,8.326637937,18.2774252,18.40625228,-10.08159565,-10.07961435,0.217588395,0.657366153,6.890299184,-1.38777299,7.107887579,-0.730406837
50,2,3,17,195,Illinois,Whiteside County,55691,55553,55342,54658,-138,-211,-684,161,583,585,188,799,783,-27,-216,-198,0,18,42,-107,-44,-532,-107,-26,-490,-4,31,4,955,955,955,955,10.51445061,10.63636364,14.4100275,14.23636364,-3.895576897,-3.6,0.324631408,0.763636364,-0.793543442,-9.672727273,-0.468912034,-8.909090909
50,2,3,17,197,Illinois,Will County,696362,695844,697985,696757,-518,2141,-1228,1702,6748,6727,1591,5695,5599,111,1053,1128,4,371,954,-684,262,-3289,-680,633,-2335,51,455,-21,8588,8587,8581,8583,9.68267987,9.646228478,8.171734122,8.028725026,1.510945747,1.617503452,0.532346507,1.367994941,0.375942817,-4.716284445,0.908289324,-3.348289504
50,2,3,17,199,Illinois,Williamson County,67154,67113,66943,66695,-41,-170,-248,158,661,664,193,855,844,-35,-194,-180,0,26,57,-20,-44,-101,-20,-18,-44,14,42,-24,2035,2035,2035,2035,9.861550397,9.937293285,12.75586322,12.63113785,-2.894312824,-2.693844565,0.387897595,0.853050779,-0.656442084,-1.511546117,-0.268544489,-0.658495338
50,2,3,17,201,Illinois,Winnebago County,285350,284928,283559,282188,-422,-1369,-1371,824,3316,3313,868,3393,3350,-44,-77,-37,3,230,586,-395,-1622,-1888,-392,-1392,-1302,14,100,-32,3602,3601,3603,3603,11.66605393,11.71194898,11.93694843,11.8427495,-0.270894497,-0.130800517,0.809165381,2.071597375,-5.706374992,-6.674361508,-4.897209611,-4.602764133
50,2,3,17,203,Illinois,Woodford County,38450,38395,38210,38128,-55,-185,-82,94,361,359,101,434,436,-7,-73,-77,0,5,22,-47,-131,-16,-47,-126,6,-1,14,-11,903,903,901,904,9.42497226,9.405538526,11.33085308,11.42288244,-1.905880817,-2.017343918,0.130539782,0.576383977,-3.420142288,-0.419188347,-3.289602506,0.15719563
40,2,3,18,0,Indiana,Indiana,6785668,6788799,6813532,6833037,3131,24733,19505,19443,77543,80214,19156,77603,79190,287,-60,1024,342,6065,15490,1385,16079,5230,1727,22144,20720,1117,2649,-2239,178441,178376,178210,178529,11.40142818,11.75592195,11.4102502,11.60584759,-0.008822017,0.150074352,0.89175892,2.270167688,2.364153615,0.766493028,3.255912534,3.036660717
50,2,3,18,1,Indiana,Adams County,35811,35852,35939,36068,41,87,129,168,624,644,88,400,404,80,224,240,0,3,5,-46,-154,-109,-46,-151,-104,7,14,-7,488,488,488,488,17.38379463,17.88714986,11.14345809,11.22113128,6.240336532,6.666018582,0.083575936,0.138875387,-4.290231366,-3.027483439,-4.20665543,-2.888608052
50,2,3,18,3,Indiana,Allen County,385411,386082,389112,391449,671,3030,2337,1273,5125,5314,964,4021,4124,309,1104,1190,8,339,844,254,1336,484,262,1675,1328,100,251,-181,6290,6288,6279,6297,13.22249656,13.61584809,10.3741773,10.56675904,2.848319259,3.049089053,0.874619773,2.162547194,3.446879104,1.240133699,4.321498876,3.402680892
50,2,3,18,5,Indiana,Bartholomew County,82218,82216,82730,83540,-2,514,810,258,1039,1069,229,866,888,29,173,181,19,248,658,-63,40,-3,-44,288,655,13,53,-26,1248,1245,1245,1240,12.5980624,12.85860348,10.50040619,10.68142178,2.097656203,2.177181692,3.00704473,7.914837313,0.485007215,-0.036085884,3.492051944,7.878751428
50,2,3,18,7,Indiana,Benton County,8720,8716,8714,8719,-4,-2,5,28,114,119,24,113,115,4,1,4,0,0,7,-9,-7,-3,-9,-7,4,1,4,-3,101,101,101,101,13.08089501,13.65226869,12.96615032,13.1933689,0.114744693,0.458899788,0,0.803074629,-0.803212851,-0.344174841,-0.803212851,0.458899788
50,2,3,18,9,Indiana,Blackford County,12115,12111,12056,11919,-4,-55,-137,33,122,123,47,208,216,-14,-86,-93,0,3,5,8,22,-45,8,25,-40,2,6,-4,134,134,134,134,10.09641246,10.26068822,17.21355568,18.01876955,-7.117143212,-7.758081335,0.248272438,0.417101147,1.820664543,-3.753910323,2.06893698,-3.336809176
50,2,3,18,11,Indiana,Boone County,70814,71134,73006,74164,320,1872,1158,191,728,751,187,616,627,4,112,124,0,45,101,318,1760,951,318,1805,1052,-2,-45,-18,835,835,834,836,10.10129041,10.20588435,8.547245733,8.520758307,1.554044679,1.685126045,0.624392951,1.372562343,24.4207021,12.92382959,25.04509505,14.29639193
50,2,3,18,13,Indiana,Brown County,15475,15482,15573,15570,7,91,-3,23,102,106,47,203,210,-24,-101,-104,0,0,4,35,192,96,35,192,100,-4,0,1,134,134,134,134,6.568990501,6.807308223,13.07357913,13.48617667,-6.504588633,-6.678868446,0,0.256879556,12.36515859,6.165109334,12.36515859,6.42198889
50,2,3,18,15,Indiana,Carroll County,20304,20331,20502,20555,27,171,53,55,228,233,41,202,211,14,26,22,1,8,20,9,130,18,10,138,38,3,7,-7,106,106,106,106,11.1674381,11.35007429,9.893958318,10.27839345,1.273479784,1.071680834,0.391839933,0.974255304,6.367398918,0.876829773,6.759238851,1.851085077
50,2,3,18,17,Indiana,Cass County,37870,37791,37579,37540,-79,-212,-39,95,458,476,117,507,513,-22,-49,-37,2,43,113,-59,-212,-104,-57,-169,9,0,6,-11,716,716,716,716,12.15337668,12.67322515,13.45362877,13.65832879,-1.30025209,-0.985103636,1.141037548,3.008559752,-5.62558047,-2.768939949,-4.484542922,0.239619803
50,2,3,18,19,Indiana,Clark County,121091,121353,122847,124237,262,1494,1390,344,1342,1390,354,1459,1479,-10,-117,-89,0,43,93,268,1570,1344,268,1613,1437,4,-2,42,1675,1675,1674,1674,10.99099099,11.2512344,11.94922195,11.97163718,-0.958230958,-0.720402778,0.352170352,0.752780431,12.85831286,10.87889139,13.21048321,11.63167182
50,2,3,18,21,Indiana,Clay County,26457,26419,26370,26379,-38,-49,9,65,287,296,91,362,367,-26,-75,-71,0,2,5,-14,9,86,-14,11,91,2,15,-11,342,342,342,342,10.87347743,11.22296157,13.7149785,13.91495573,-2.84150107,-2.691994161,0.075773362,0.189577054,0.340980128,3.260725322,0.41675349,3.450302375
50,2,3,18,23,Indiana,Clinton County,33188,33174,33025,32843,-14,-149,-182,126,422,438,106,452,464,20,-30,-26,0,14,24,-34,-147,-165,-34,-133,-141,0,14,-15,620,620,620,620,12.7494373,13.29932593,13.65579541,14.08878363,-0.906358102,-0.789457703,0.422967114,0.728730188,-4.4411547,-5.01002004,-4.018187586,-4.281289852
50,2,3,18,25,Indiana,Crawford County,10530,10525,10491,10536,-5,-34,45,19,93,95,38,145,145,-19,-52,-50,0,0,0,14,14,95,14,14,95,0,4,0,68,68,68,68,8.850399696,9.036001332,13.79901028,13.79179151,-4.948610582,-4.755790175,0,0,1.332318234,9.036001332,1.332318234,9.036001332
50,2,3,18,27,Indiana,Daviess County,33391,33366,33381,33418,-25,15,37,100,529,549,92,416,425,8,113,124,0,39,94,-38,-150,-181,-38,-111,-87,5,13,0,651,651,651,651,15.85089967,16.43737182,12.4649797,12.72474139,3.385919966,3.712630429,1.168591847,2.814413389,-4.494584026,-5.419242803,-3.325992179,-2.604829414
50,2,3,18,29,Indiana,Dearborn County,50680,50754,50946,51138,74,192,192,140,538,553,136,558,564,4,-20,-11,0,3,-2,58,176,227,58,179,225,12,33,-22,539,539,539,539,10.58013766,10.83421496,10.97345133,11.04972376,-0.393313668,-0.215508797,0.05899705,-0.039183418,3.461160275,4.447317895,3.520157326,4.408134478
50,2,3,18,31,Indiana,Decatur County,26471,26465,26322,26416,-6,-143,94,76,304,310,112,362,360,-36,-58,-50,1,12,29,23,-109,126,24,-97,155,6,12,-11,499,499,499,499,11.51798738,11.75622891,13.71549813,13.65239486,-2.197510751,-1.896165952,0.454657397,1.099776252,-4.129804687,4.7783382,-3.67514729,5.878114453
